Time,Accel x[m/s^2],Accel y[m/s^2],Accel z[m/s^2],Spin x[degrees/sec],Spin y[degrees/sec],Spin z[degrees/sec]
439,3.656174844,-1.489241443,0.0,0.0,0.0,0.0
440,3.665469014,-1.46621672,0.0,0.0,0.0,0.0
441,3.674618189,-1.443133997,0.0,0.0,0.0,0.0
442,3.683622005,-1.419994188,0.0,0.0,0.0,0.0
443,3.692480106,-1.396798207,0.0,0.0,0.0,0.0
444,3.701192143,-1.373546973,0.0,0.0,0.0,0.0
445,3.70975777,-1.350241405,0.0,0.0,0.0,0.0
446,3.718176649,-1.326882425,0.0,0.0,0.0,0.0
447,3.726448447,-1.303470957,0.0,0.0,0.0,0.0
448,3.734572837,-1.280007927,0.0,0.0,0.0,0.0
449,3.742549496,-1.256494263,0.0,0.0,0.0,0.0
450,3.750378111,-1.232930896,0.0,0.0,0.0,0.0
451,3.75805837,-1.209318757,0.0,0.0,0.0,0.0
452,3.76558997,-1.185658781,0.0,0.0,0.0,0.0
453,3.772972613,-1.161951903,0.0,0.0,0.0,0.0
454,3.780206008,-1.138199061,0.0,0.0,0.0,0.0
455,3.787289868,-1.114401196,0.0,0.0,0.0,0.0
456,3.794223912,-1.090559247,0.0,0.0,0.0,0.0
457,3.801007867,-1.066674159,0.0,0.0,0.0,0.0
458,3.807641464,-1.042746876,0.0,0.0,0.0,0.0
459,3.814124441,-1.018778345,0.0,0.0,0.0,0.0
460,3.820456541,-0.994769513,0.0,0.0,0.0,0.0
461,3.826637514,-0.970721332,0.0,0.0,0.0,0.0
462,3.832667115,-0.946634751,0.0,0.0,0.0,0.0
463,3.838545106,-0.922510723,0.0,0.0,0.0,0.0
464,3.844271254,-0.898350204,0.0,0.0,0.0,0.0
465,3.849845333,-0.874154148,0.0,0.0,0.0,0.0
466,3.855267123,-0.849923513,0.0,0.0,0.0,0.0
467,3.860536408,-0.825659257,0.0,0.0,0.0,0.0
468,3.86565298,-0.80136234,0.0,0.0,0.0,0.0
469,3.870616638,-0.777033723,0.0,0.0,0.0,0.0
470,3.875427184,-0.752674369,0.0,0.0,0.0,0.0
471,3.880084428,-0.728285242,0.0,0.0,0.0,0.0
472,3.884588187,-0.703867305,0.0,0.0,0.0,0.0
473,3.888938281,-0.679421525,0.0,0.0,0.0,0.0
474,3.89313454,-0.654948869,0.0,0.0,0.0,0.0
475,3.897176796,-0.630450305,0.0,0.0,0.0,0.0
476,3.90106489,-0.605926802,0.0,0.0,0.0,0.0
477,3.904798668,-0.58137933,0.0,0.0,0.0,0.0
478,3.908377983,-0.55680886,0.0,0.0,0.0,0.0
479,3.911802693,-0.532216364,0.0,0.0,0.0,0.0
480,3.915072662,-0.507602816,0.0,0.0,0.0,0.0
481,3.918187761,-0.482969188,0.0,0.0,0.0,0.0
482,3.921147867,-0.458316454,0.0,0.0,0.0,0.0
483,3.923952862,-0.433645592,0.0,0.0,0.0,0.0
484,3.926602637,-0.408957575,0.0,0.0,0.0,0.0
485,3.929097085,-0.384253381,0.0,0.0,0.0,0.0
486,3.931436109,-0.359533987,0.0,0.0,0.0,0.0
487,3.933619615,-0.33480037,0.0,0.0,0.0,0.0
488,3.935647518,-0.31005351,0.0,0.0,0.0,0.0
489,3.937519737,-0.285294385,0.0,0.0,0.0,0.0
490,3.939236198,-0.260523974,0.0,0.0,0.0,0.0
491,3.940796833,-0.235743258,0.0,0.0,0.0,0.0
492,3.942201581,-0.210953217,0.0,0.0,0.0,0.0
493,3.943450386,-0.18615483,0.0,0.0,0.0,0.0
494,3.944543198,-0.16134908,0.0,0.0,0.0,0.0
495,3.945479974,-0.136536947,0.0,0.0,0.0,0.0
496,3.946260678,-0.111719414,0.0,0.0,0.0,0.0
497,3.946885278,-0.086897461,0.0,0.0,0.0,0.0
498,3.947353749,-0.06207207,0.0,0.0,0.0,0.0
499,3.947666074,-0.037244224,0.0,0.0,0.0,0.0
500,3.94782224,-0.012414905,0.0,0.0,0.0,0.0
501,3.94782224,0.012414905,0.0,0.0,0.0,0.0
502,3.947666074,0.037244224,0.0,0.0,0.0,0.0
503,3.947353749,0.06207207,0.0,0.0,0.0,0.0
504,3.946885278,0.086897461,0.0,0.0,0.0,0.0
505,3.946260678,0.111719414,0.0,0.0,0.0,0.0
506,3.945479974,0.136536947,0.0,0.0,0.0,0.0
507,3.944543198,0.16134908,0.0,0.0,0.0,0.0
508,3.943450386,0.18615483,0.0,0.0,0.0,0.0
509,3.942201581,0.210953217,0.0,0.0,0.0,0.0
510,3.940796833,0.235743258,0.0,0.0,0.0,0.0
511,3.939236198,0.260523974,0.0,0.0,0.0,0.0
512,3.937519737,0.285294385,0.0,0.0,0.0,0.0
513,3.935647518,0.31005351,0.0,0.0,0.0,0.0
514,3.933619615,0.33480037,0.0,0.0,0.0,0.0
515,3.931436109,0.359533987,0.0,0.0,0.0,0.0
516,3.929097085,0.384253381,0.0,0.0,0.0,0.0
517,3.926602637,0.408957575,0.0,0.0,0.0,0.0
518,3.923952862,0.433645592,0.0,0.0,0.0,0.0
519,3.921147867,0.458316454,0.0,0.0,0.0,0.0
520,3.918187761,0.482969188,0.0,0.0,0.0,0.0
521,3.915072662,0.507602816,0.0,0.0,0.0,0.0
522,3.911802693,0.532216364,0.0,0.0,0.0,0.0
523,3.908377983,0.55680886,0.0,0.0,0.0,0.0
524,3.904798668,0.58137933,0.0,0.0,0.0,0.0
525,3.90106489,0.605926802,0.0,0.0,0.0,0.0
526,3.897176796,0.630450305,0.0,0.0,0.0,0.0
527,3.89313454,0.654948869,0.0,0.0,0.0,0.0
528,3.888938281,0.679421525,0.0,0.0,0.0,0.0
529,3.884588187,0.703867305,0.0,0.0,0.0,0.0
530,3.880084428,0.728285242,0.0,0.0,0.0,0.0
531,3.875427184,0.752674369,0.0,0.0,0.0,0.0
532,3.870616638,0.777033723,0.0,0.0,0.0,0.0
533,3.86565298,0.80136234,0.0,0.0,0.0,0.0
534,3.860536408,0.825659257,0.0,0.0,0.0,0.0
535,3.855267123,0.849923513,0.0,0.0,0.0,0.0
536,3.849845333,0.874154148,0.0,0.0,0.0,0.0
537,3.844271254,0.898350204,0.0,0.0,0.0,0.0
538,3.838545106,0.922510723,0.0,0.0,0.0,0.0
539,3.832667115,0.946634751,0.0,0.0,0.0,0.0
540,3.826637514,0.970721332,0.0,0.0,0.0,0.0
541,3.820456541,0.994769513,0.0,0.0,0.0,0.0
542,3.814124441,1.018778345,0.0,0.0,0.0,0.0
543,3.807641464,1.042746876,0.0,0.0,0.0,0.0
544,3.801007867,1.066674159,0.0,0.0,0.0,0.0
545,3.794223912,1.090559247,0.0,0.0,0.0,0.0
546,3.787289868,1.114401196,0.0,0.0,0.0,0.0
547,3.780206008,1.138199061,0.0,0.0,0.0,0.0
548,3.772972613,1.161951903,0.0,0.0,0.0,0.0
549,3.76558997,1.185658781,0.0,0.0,0.0,0.0
550,3.75805837,1.209318757,0.0,0.0,0.0,0.0
551,3.750378111,1.232930896,0.0,0.0,0.0,0.0
552,3.742549496,1.256494263,0.0,0.0,0.0,0.0
553,3.734572837,1.280007927,0.0,0.0,0.0,0.0
554,3.726448447,1.303470957,0.0,0.0,0.0,0.0
555,3.718176649,1.326882425,0.0,0.0,0.0,0.0
556,3.70975777,1.350241405,0.0,0.0,0.0,0.0
557,3.701192143,1.373546973,0.0,0.0,0.0,0.0
558,3.692480106,1.396798207,0.0,0.0,0.0,0.0
559,3.683622005,1.419994188,0.0,0.0,0.0,0.0
560,3.674618189,1.443133997,0.0,0.0,0.0,0.0
561,3.665469014,1.46621672,0.0,0.0,0.0,0.0
562,3.656174844,1.489241443,0.0,0.0,0.0,0.0
563,3.646736045,1.512207256,0.0,0.0,0.0,0.0
564,3.637152991,1.535113249,0.0,0.0,0.0,0.0
565,3.62742606,1.557958518,0.0,0.0,0.0,0.0
566,3.617555638,1.580742158,0.0,0.0,0.0,0.0
567,3.607542115,1.603463268,0.0,0.0,0.0,0.0
568,3.597385888,1.626120949,0.0,0.0,0.0,0.0
569,3.587087357,1.648714305,0.0,0.0,0.0,0.0
570,3.57664693,1.671242442,0.0,0.0,0.0,0.0
571,3.566065021,1.69370447,0.0,0.0,0.0,0.0
572,3.555342048,1.716099499,0.0,0.0,0.0,0.0
573,3.544478434,1.738426643,0.0,0.0,0.0,0.0
574,3.533474611,1.76068502,0.0,0.0,0.0,0.0
575,3.522331012,1.782873749,0.0,0.0,0.0,0.0
576,3.51104808,1.804991952,0.0,0.0,0.0,0.0
577,3.499626259,1.827038755,0.0,0.0,0.0,0.0
578,3.488066003,1.849013284,0.0,0.0,0.0,0.0
579,3.476367768,1.870914672,0.0,0.0,0.0,0.0
580,3.464532017,1.892742051,0.0,0.0,0.0,0.0
581,3.452559218,1.914494558,0.0,0.0,0.0,0.0
582,3.440449845,1.936171333,0.0,0.0,0.0,0.0
583,3.428204377,1.957771518,0.0,0.0,0.0,0.0
584,3.415823298,1.979294258,0.0,0.0,0.0,0.0
585,3.403307098,2.000738703,0.0,0.0,0.0,0.0
586,3.390656273,2.022104004,0.0,0.0,0.0,0.0
587,3.377871322,2.043389316,0.0,0.0,0.0,0.0
588,3.364952751,2.064593797,0.0,0.0,0.0,0.0
589,3.351901072,2.085716608,0.0,0.0,0.0,0.0
590,3.3387168,2.106756914,0.0,0.0,0.0,0.0
591,3.325400458,2.127713882,0.0,0.0,0.0,0.0
592,3.311952571,2.148586683,0.0,0.0,0.0,0.0
593,3.298373672,2.169374491,0.0,0.0,0.0,0.0
594,3.284664299,2.190076485,0.0,0.0,0.0,0.0
595,3.270824992,2.210691846,0.0,0.0,0.0,0.0
596,3.256856301,2.231219757,0.0,0.0,0.0,0.0
597,3.242758776,2.251659407,0.0,0.0,0.0,0.0
598,3.228532977,2.272009987,0.0,0.0,0.0,0.0
599,3.214179466,2.292270692,0.0,0.0,0.0,0.0
600,3.19969881,2.312440722,0.0,0.0,0.0,0.0
601,3.185091582,2.332519277,0.0,0.0,0.0,0.0
602,3.170358361,2.352505564,0.0,0.0,0.0,0.0
603,3.155499729,2.372398792,0.0,0.0,0.0,0.0
604,3.140516273,2.392198174,0.0,0.0,0.0,0.0
605,3.125408587,2.411902927,0.0,0.0,0.0,0.0
606,3.110177268,2.431512272,0.0,0.0,0.0,0.0
607,3.094822918,2.451025432,0.0,0.0,0.0,0.0
608,3.079346146,2.470441637,0.0,0.0,0.0,0.0
609,3.063747562,2.489760117,0.0,0.0,0.0,0.0
610,3.048027785,2.508980109,0.0,0.0,0.0,0.0
611,3.032187436,2.528100852,0.0,0.0,0.0,0.0
612,3.016227142,2.54712159,0.0,0.0,0.0,0.0
613,3.000147533,2.566041571,0.0,0.0,0.0,0.0
614,2.983949247,2.584860046,0.0,0.0,0.0,0.0
615,2.967632924,2.60357627,0.0,0.0,0.0,0.0
616,2.951199209,2.622189504,0.0,0.0,0.0,0.0
617,2.934648752,2.640699012,0.0,0.0,0.0,0.0
618,2.917982208,2.65910406,0.0,0.0,0.0,0.0
619,2.901200236,2.677403921,0.0,0.0,0.0,0.0
620,2.884303501,2.695597871,0.0,0.0,0.0,0.0
621,2.86729267,2.71368519,0.0,0.0,0.0,0.0
622,2.850168417,2.731665163,0.0,0.0,0.0,0.0
623,2.832931418,2.749537078,0.0,0.0,0.0,0.0
624,2.815582357,2.767300229,0.0,0.0,0.0,0.0
625,2.798121918,2.784953913,0.0,0.0,0.0,0.0
626,2.780550793,2.802497432,0.0,0.0,0.0,0.0
627,2.762869677,2.819930091,0.0,0.0,0.0,0.0
628,2.745079268,2.837251201,0.0,0.0,0.0,0.0
629,2.727180272,2.854460077,0.0,0.0,0.0,0.0
630,2.709173396,2.871556038,0.0,0.0,0.0,0.0
631,2.691059352,2.888538407,0.0,0.0,0.0,0.0
632,2.672838856,2.905406514,0.0,0.0,0.0,0.0
633,2.654512631,2.922159691,0.0,0.0,0.0,0.0
634,2.636081399,2.938797275,0.0,0.0,0.0,0.0
635,2.617545892,2.955318607,0.0,0.0,0.0,0.0
636,2.598906841,2.971723035,0.0,0.0,0.0,0.0
637,2.580164984,2.98800991,0.0,0.0,0.0,0.0
638,2.561321063,3.004178587,0.0,0.0,0.0,0.0
639,2.542375822,3.020228426,0.0,0.0,0.0,0.0
640,2.523330012,3.036158793,0.0,0.0,0.0,0.0
641,2.504184386,3.051969058,0.0,0.0,0.0,0.0
642,2.4849397,3.067658594,0.0,0.0,0.0,0.0
643,2.465596717,3.083226783,0.0,0.0,0.0,0.0
644,2.446156202,3.098673007,0.0,0.0,0.0,0.0
645,2.426618923,3.113996655,0.0,0.0,0.0,0.0
646,2.406985653,3.129197122,0.0,0.0,0.0,0.0
647,2.387257169,3.144273807,0.0,0.0,0.0,0.0
648,2.367434252,3.159226112,0.0,0.0,0.0,0.0
649,2.347517686,3.174053447,0.0,0.0,0.0,0.0
650,2.327508257,3.188755224,0.0,0.0,0.0,0.0
651,2.307406759,3.203330862,0.0,0.0,0.0,0.0
652,2.287213986,3.217779786,0.0,0.0,0.0,0.0
653,2.266930736,3.232101422,0.0,0.0,0.0,0.0
654,2.246557813,3.246295205,0.0,0.0,0.0,0.0
655,2.226096022,3.260360573,0.0,0.0,0.0,0.0
656,2.205546172,3.27429697,0.0,0.0,0.0,0.0
657,2.184909077,3.288103844,0.0,0.0,0.0,0.0
658,2.164185552,3.30178065,0.0,0.0,0.0,0.0
659,2.143376418,3.315326846,0.0,0.0,0.0,0.0
660,2.122482498,3.328741896,0.0,0.0,0.0,0.0
661,2.101504618,3.34202527,0.0,0.0,0.0,0.0
662,2.080443608,3.355176442,0.0,0.0,0.0,0.0
663,2.059300301,3.368194893,0.0,0.0,0.0,0.0
664,2.038075534,3.381080106,0.0,0.0,0.0,0.0
665,2.016770145,3.393831573,0.0,0.0,0.0,0.0
666,1.995384979,3.406448789,0.0,0.0,0.0,0.0
667,1.97392088,3.418931255,0.0,0.0,0.0,0.0
668,1.952378699,3.431278476,0.0,0.0,0.0,0.0
669,1.930759286,3.443489966,0.0,0.0,0.0,0.0
670,1.909063497,3.45556524,0.0,0.0,0.0,0.0
671,1.887292192,3.467503821,0.0,0.0,0.0,0.0
672,1.865446229,3.479305237,0.0,0.0,0.0,0.0
673,1.843526475,3.49096902,0.0,0.0,0.0,0.0
674,1.821533796,3.50249471,0.0,0.0,0.0,0.0
675,1.799469061,3.513881851,0.0,0.0,0.0,0.0
676,1.777333144,3.525129992,0.0,0.0,0.0,0.0
677,1.755126921,3.536238688,0.0,0.0,0.0,0.0
678,1.73285127,3.547207499,0.0,0.0,0.0,0.0
679,1.710507071,3.558035993,0.0,0.0,0.0,0.0
680,1.688095209,3.56872374,0.0,0.0,0.0,0.0
681,1.665616571,3.579270317,0.0,0.0,0.0,0.0
682,1.643072045,3.589675308,0.0,0.0,0.0,0.0
683,1.620462524,3.599938301,0.0,0.0,0.0,0.0
684,1.597788902,3.61005889,0.0,0.0,0.0,0.0
685,1.575052075,3.620036675,0.0,0.0,0.0,0.0
686,1.552252943,3.62987126,0.0,0.0,0.0,0.0
687,1.529392408,3.639562258,0.0,0.0,0.0,0.0
688,1.506471375,3.649109283,0.0,0.0,0.0,0.0
689,1.483490749,3.65851196,0.0,0.0,0.0,0.0
690,1.460451441,3.667769916,0.0,0.0,0.0,0.0
691,1.437354361,3.676882784,0.0,0.0,0.0,0.0
692,1.414200423,3.685850204,0.0,0.0,0.0,0.0
693,1.390990543,3.694671822,0.0,0.0,0.0,0.0
694,1.367725639,3.703347289,0.0,0.0,0.0,0.0
695,1.344406631,3.711876261,0.0,0.0,0.0,0.0
696,1.321034442,3.720258401,0.0,0.0,0.0,0.0
697,1.297609997,3.728493377,0.0,0.0,0.0,0.0
698,1.274134221,3.736580864,0.0,0.0,0.0,0.0
699,1.250608044,3.744520541,0.0,0.0,0.0,0.0
700,1.227032397,3.752312096,0.0,0.0,0.0,0.0
701,1.203408211,3.759955218,0.0,0.0,0.0,0.0
702,1.179736422,3.767449607,0.0,0.0,0.0,0.0
703,1.156017965,3.774794965,0.0,0.0,0.0,0.0
704,1.132253779,3.781991003,0.0,0.0,0.0,0.0
705,1.108444804,3.789037435,0.0,0.0,0.0,0.0
706,1.084591983,3.795933982,0.0,0.0,0.0,0.0
707,1.060696257,3.802680373,0.0,0.0,0.0,0.0
708,1.036758573,3.809276339,0.0,0.0,0.0,0.0
709,1.012779878,3.81572162,0.0,0.0,0.0,0.0
710,0.98876112,3.822015962,0.0,0.0,0.0,0.0
711,0.964703249,3.828159115,0.0,0.0,0.0,0.0
712,0.940607217,3.834150835,0.0,0.0,0.0,0.0
713,0.916473977,3.839990887,0.0,0.0,0.0,0.0
714,0.892304484,3.845679039,0.0,0.0,0.0,0.0
715,0.868099693,3.851215066,0.0,0.0,0.0,0.0
716,0.843860563,3.85659875,0.0,0.0,0.0,0.0
717,0.819588052,3.861829876,0.0,0.0,0.0,0.0
718,0.79528312,3.866908238,0.0,0.0,0.0,0.0
719,0.770946729,3.871833636,0.0,0.0,0.0,0.0
720,0.746579841,3.876605874,0.0,0.0,0.0,0.0
721,0.722183421,3.881224764,0.0,0.0,0.0,0.0
722,0.697758432,3.885690123,0.0,0.0,0.0,0.0
723,0.673305843,3.890001775,0.0,0.0,0.0,0.0
724,0.648826619,3.894159548,0.0,0.0,0.0,0.0
725,0.624321729,3.898163278,0.0,0.0,0.0,0.0
726,0.599792143,3.902012808,0.0,0.0,0.0,0.0
727,0.575238831,3.905707984,0.0,0.0,0.0,0.0
728,0.550662763,3.90924866,0.0,0.0,0.0,0.0
729,0.526064913,3.912634697,0.0,0.0,0.0,0.0
730,0.501446253,3.915865961,0.0,0.0,0.0,0.0
731,0.476807757,3.918942323,0.0,0.0,0.0,0.0
732,0.4521504,3.921863662,0.0,0.0,0.0,0.0
733,0.427475157,3.924629862,0.0,0.0,0.0,0.0
734,0.402783005,3.927240815,0.0,0.0,0.0,0.0
735,0.378074919,3.929696416,0.0,0.0,0.0,0.0
736,0.353351878,3.931996569,0.0,0.0,0.0,0.0
737,0.328614859,3.934141182,0.0,0.0,0.0,0.0
738,0.30386484,3.936130171,0.0,0.0,0.0,0.0
739,0.279102802,3.937963457,0.0,0.0,0.0,0.0
740,0.254329723,3.939640968,0.0,0.0,0.0,0.0
741,0.229546584,3.941162637,0.0,0.0,0.0,0.0
742,0.204754364,3.942528404,0.0,0.0,0.0,0.0
743,0.179954045,3.943738215,0.0,0.0,0.0,0.0
744,0.155146607,3.944792022,0.0,0.0,0.0,0.0
745,0.130333032,3.945689783,0.0,0.0,0.0,0.0
746,0.105514301,3.946431464,0.0,0.0,0.0,0.0
747,0.080691397,3.947017034,0.0,0.0,0.0,0.0
748,0.055865301,3.94744647,0.0,0.0,0.0,0.0
749,0.031036994,3.947719756,0.0,0.0,0.0,0.0
750,0.00620746,3.94783688,0.0,0.0,0.0,0.0
751,-0.018622319,3.947797839,0.0,0.0,0.0,0.0
752,-0.043451362,3.947602633,0.0,0.0,0.0,0.0
753,-0.068278686,3.94725127,0.0,0.0,0.0,0.0
754,-0.09310331,3.946743764,0.0,0.0,0.0,0.0
755,-0.11792425,3.946080136,0.0,0.0,0.0,0.0
756,-0.142740525,3.945260411,0.0,0.0,0.0,0.0
757,-0.167551154,3.944284622,0.0,0.0,0.0,0.0
758,-0.192355156,3.943152807,0.0,0.0,0.0,0.0
759,-0.217151548,3.941865012,0.0,0.0,0.0,0.0
760,-0.24193935,3.940421287,0.0,0.0,0.0,0.0
761,-0.266717581,3.938821689,0.0,0.0,0.0,0.0
762,-0.291485262,3.937066282,0.0,0.0,0.0,0.0
763,-0.316241413,3.935155135,0.0,0.0,0.0,0.0
764,-0.340985054,3.933088323,0.0,0.0,0.0,0.0
765,-0.365715207,3.930865929,0.0,0.0,0.0,0.0
766,-0.390430892,3.92848804,0.0,0.0,0.0,0.0
767,-0.415131134,3.925954751,0.0,0.0,0.0,0.0
768,-0.439814954,3.923266161,0.0,0.0,0.0,0.0
769,-0.464481376,3.920422377,0.0,0.0,0.0,0.0
770,-0.489129424,3.917423512,0.0,0.0,0.0,0.0
771,-0.513758123,3.914269684,0.0,0.0,0.0,0.0
772,-0.5383665,3.910961017,0.0,0.0,0.0,0.0
773,-0.56295358,3.907497643,0.0,0.0,0.0,0.0
774,-0.587518392,3.903879699,0.0,0.0,0.0,0.0
775,-0.612059963,3.900107328,0.0,0.0,0.0,0.0
776,-0.636577322,3.896180678,0.0,0.0,0.0,0.0
777,-0.6610695,3.892099906,0.0,0.0,0.0,0.0
778,-0.685535527,3.887865173,0.0,0.0,0.0,0.0
779,-0.709974437,3.883476647,0.0,0.0,0.0,0.0
780,-0.734385262,3.8789345,0.0,0.0,0.0,0.0
781,-0.758767037,3.874238912,0.0,0.0,0.0,0.0
782,-0.783118797,3.86939007,0.0,0.0,0.0,0.0
783,-0.807439579,3.864388165,0.0,0.0,0.0,0.0
784,-0.83172842,3.859233395,0.0,0.0,0.0,0.0
785,-0.855984361,3.853925964,0.0,0.0,0.0,0.0
786,-0.880206441,3.848466082,0.0,0.0,0.0,0.0
787,-0.904393702,3.842853965,0.0,0.0,0.0,0.0
788,-0.928545188,3.837089835,0.0,0.0,0.0,0.0
789,-0.952659944,3.831173919,0.0,0.0,0.0,0.0
790,-0.976737014,3.825106452,0.0,0.0,0.0,0.0
791,-1.000775448,3.818887674,0.0,0.0,0.0,0.0
792,-1.024774293,3.812517831,0.0,0.0,0.0,0.0
793,-1.048732601,3.805997175,0.0,0.0,0.0,0.0
794,-1.072649424,3.799325964,0.0,0.0,0.0,0.0
795,-1.096523815,3.792504461,0.0,0.0,0.0,0.0
796,-1.120354832,3.785532937,0.0,0.0,0.0,0.0
797,-1.144141529,3.778411667,0.0,0.0,0.0,0.0
798,-1.167882968,3.771140933,0.0,0.0,0.0,0.0
799,-1.191578208,3.763721023,0.0,0.0,0.0,0.0
800,-1.215226313,3.75615223,0.0,0.0,0.0,0.0
801,-1.238826346,3.748434853,0.0,0.0,0.0,0.0
802,-1.262377375,3.740569199,0.0,0.0,0.0,0.0
803,-1.285878467,3.732555577,0.0,0.0,0.0,0.0
804,-1.309328694,3.724394305,0.0,0.0,0.0,0.0
805,-1.332727127,3.716085706,0.0,0.0,0.0,0.0
806,-1.35607284,3.707630108,0.0,0.0,0.0,0.0
807,-1.379364911,3.699027846,0.0,0.0,0.0,0.0
808,-1.402602418,3.690279261,0.0,0.0,0.0,0.0
809,-1.425784442,3.681384697,0.0,0.0,0.0,0.0
810,-1.448910065,3.672344508,0.0,0.0,0.0,0.0
811,-1.471978374,3.663159051,0.0,0.0,0.0,0.0
812,-1.494988454,3.653828689,0.0,0.0,0.0,0.0
813,-1.517939397,3.644353791,0.0,0.0,0.0,0.0
814,-1.540830295,3.634734731,0.0,0.0,0.0,0.0
815,-1.563660241,3.624971892,0.0,0.0,0.0,0.0
816,-1.586428333,3.615065658,0.0,0.0,0.0,0.0
817,-1.60913367,3.605016421,0.0,0.0,0.0,0.0
818,-1.631775353,3.59482458,0.0,0.0,0.0,0.0
819,-1.654352489,3.584490537,0.0,0.0,0.0,0.0
820,-1.676864182,3.574014701,0.0,0.0,0.0,0.0
821,-1.699309543,3.563397486,0.0,0.0,0.0,0.0
822,-1.721687684,3.552639313,0.0,0.0,0.0,0.0
823,-1.743997719,3.541740606,0.0,0.0,0.0,0.0
824,-1.766238766,3.530701798,0.0,0.0,0.0,0.0
825,-1.788409946,3.519523324,0.0,0.0,0.0,0.0
826,-1.810510381,3.508205628,0.0,0.0,0.0,0.0
827,-1.832539197,3.496749156,0.0,0.0,0.0,0.0
828,-1.854495522,3.485154362,0.0,0.0,0.0,0.0
829,-1.876378489,3.473421704,0.0,0.0,0.0,0.0
830,-1.89818723,3.461551647,0.0,0.0,0.0,0.0
831,-1.919920885,3.44954466,0.0,0.0,0.0,0.0
832,-1.941578593,3.437401218,0.0,0.0,0.0,0.0
833,-1.963159497,3.425121802,0.0,0.0,0.0,0.0
834,-1.984662743,3.412706897,0.0,0.0,0.0,0.0
835,-2.006087481,3.400156994,0.0,0.0,0.0,0.0
836,-2.027432864,3.38747259,0.0,0.0,0.0,0.0
837,-2.048698047,3.374654186,0.0,0.0,0.0,0.0
838,-2.069882189,3.36170229,0.0,0.0,0.0,0.0
839,-2.090984452,3.348617414,0.0,0.0,0.0,0.0
840,-2.112004001,3.335400076,0.0,0.0,0.0,0.0
841,-2.132940005,3.322050797,0.0,0.0,0.0,0.0
842,-2.153791635,3.308570108,0.0,0.0,0.0,0.0
843,-2.174558067,3.29495854,0.0,0.0,0.0,0.0
844,-2.195238479,3.281216632,0.0,0.0,0.0,0.0
845,-2.215832053,3.267344928,0.0,0.0,0.0,0.0
846,-2.236337975,3.253343976,0.0,0.0,0.0,0.0
847,-2.256755433,3.239214331,0.0,0.0,0.0,0.0
848,-2.27708362,3.22495655,0.0,0.0,0.0,0.0
849,-2.297321732,3.210571199,0.0,0.0,0.0,0.0
850,-2.317468967,3.196058847,0.0,0.0,0.0,0.0
851,-2.33752453,3.181420066,0.0,0.0,0.0,0.0
852,-2.357487626,3.166655437,0.0,0.0,0.0,0.0
853,-2.377357466,3.151765544,0.0,0.0,0.0,0.0
854,-2.397133264,3.136750975,0.0,0.0,0.0,0.0
855,-2.416814238,3.121612324,0.0,0.0,0.0,0.0
856,-2.436399609,3.106350191,0.0,0.0,0.0,0.0
857,-2.455888603,3.090965179,0.0,0.0,0.0,0.0
858,-2.475280448,3.075457896,0.0,0.0,0.0,0.0
859,-2.494574378,3.059828956,0.0,0.0,0.0,0.0
860,-2.513769629,3.044078977,0.0,0.0,0.0,0.0
861,-2.532865441,3.028208583,0.0,0.0,0.0,0.0
862,-2.55186106,3.012218401,0.0,0.0,0.0,0.0
863,-2.570755735,2.996109063,0.0,0.0,0.0,0.0
864,-2.589548717,2.979881207,0.0,0.0,0.0,0.0
865,-2.608239263,2.963535475,0.0,0.0,0.0,0.0
866,-2.626826634,2.947072513,0.0,0.0,0.0,0.0
867,-2.645310095,2.930492973,0.0,0.0,0.0,0.0
868,-2.663688915,2.91379751,0.0,0.0,0.0,0.0
869,-2.681962365,2.896986786,0.0,0.0,0.0,0.0
870,-2.700129725,2.880061464,0.0,0.0,0.0,0.0
871,-2.718190274,2.863022214,0.0,0.0,0.0,0.0
872,-2.7361433,2.845869711,0.0,0.0,0.0,0.0
873,-2.75398809,2.828604632,0.0,0.0,0.0,0.0
874,-2.77172394,2.811227662,0.0,0.0,0.0,0.0
875,-2.789350148,2.793739486,0.0,0.0,0.0,0.0
876,-2.806866016,2.776140798,0.0,0.0,0.0,0.0
877,-2.824270853,2.758432293,0.0,0.0,0.0,0.0
878,-2.841563968,2.740614672,0.0,0.0,0.0,0.0
879,-2.858744679,2.722688639,0.0,0.0,0.0,0.0
880,-2.875812306,2.704654904,0.0,0.0,0.0,0.0
881,-2.892766172,2.68651418,0.0,0.0,0.0,0.0
882,-2.909605609,2.668267184,0.0,0.0,0.0,0.0
883,-2.92632995,2.649914639,0.0,0.0,0.0,0.0
884,-2.942938532,2.63145727,0.0,0.0,0.0,0.0
885,-2.9594307,2.612895807,0.0,0.0,0.0,0.0
886,-2.9758058,2.594230986,0.0,0.0,0.0,0.0
887,-2.992063185,2.575463543,0.0,0.0,0.0,0.0
888,-3.008202212,2.556594222,0.0,0.0,0.0,0.0
889,-3.024222243,2.537623769,0.0,0.0,0.0,0.0
890,-3.040122643,2.518552934,0.0,0.0,0.0,0.0
891,-3.055902784,2.499382471,0.0,0.0,0.0,0.0
892,-3.071562042,2.48011314,0.0,0.0,0.0,0.0
893,-3.087099797,2.460745702,0.0,0.0,0.0,0.0
894,-3.102515434,2.441280923,0.0,0.0,0.0,0.0
895,-3.117808344,2.421719574,0.0,0.0,0.0,0.0
